run_id,Bo,Mo,Sc,E,d,t_detach,Vbubble_detach,yCent_detach,jNorm_detach,mGrowth_detach,dC_detach,kL_detach,dNb_detach,detached,Vbubble_end,yCent_end,jNorm_end,mGrowth_end,dC_end,Aint_end,jNorm_mean,mGrowth_mean,AdCInt
S027,0.48566038,5.38E-10,245.59925,36.465079,0.35256166,0.00585715,1.37E-12,0.159447,0.943027,6.95E-17,0.042545,0.000340633,1.11E-16,1,1.37E-12,0.863329,0.940493,4.31E-16,0.319592,2.96E-09,0.935157,6.81E-17,3.26E-13
S028,0.98066038,1.70E-12,370.59925,16.715079,0.26437807,0.00609695,7.72E-13,0.117359,0.96724,3.91E-19,0.00126904,8.13E-05,6.03E-19,1,7.72E-13,0.934787,0.952671,2.81E-18,0.00946699,2.59E-09,0.961647,1.06E-18,7.42E-15
S029,0.73316038,3.02E-11,183.09925,26.590079,0.33937807,0.00628528,1.27E-12,0.151381,0.946984,1.51E-17,0.0152772,0.000177029,2.14E-17,1,1.27E-12,0.87042,0.942996,1.00E-16,0.105579,2.79E-09,0.93824,1.52E-17,1.21E-13
S030,0.23816038,9.56E-14,308.09925,6.8400794,0.18937807,0.00261356,3.97E-13,0.0825616,0.983275,1.19E-19,0.000218746,0.000600474,2.13E-19,1,3.97E-13,0.961232,0.977316,4.25E-19,0.00408754,1.29E-09,0.980213,6.53E-19,3.55E-16
S031,0.25362913,9.22E-10,397.943,14.863517,0.26906557,0.00405725,8.00E-13,0.121472,0.966495,1.35E-17,0.00936437,0.000522156,1.97E-17,1,8.00E-13,0.919704,0.962262,1.05E-16,0.0989422,2.29E-09,0.962378,2.34E-17,3.78E-14
S032,0.74862913,2.92E-12,272.943,34.613517,0.11906557,0.00366512,1.57E-13,0.0527315,0.993337,8.30E-19,0.000626908,0.00418569,2.58E-18,1,1.57E-13,0.802988,0.988058,1.94E-18,0.0105275,1.09E-09,0.991979,3.48E-18,6.15E-16
S033,0.99612913,5.19E-11,335.443,4.9885169,0.19406557,0.00547068,4.16E-13,0.0867799,0.982434,2.75E-19,0.000540586,0.000214463,4.26E-19,1,4.16E-13,0.847553,0.973076,1.53E-18,0.00429577,1.70E-09,0.979436,8.76E-19,1.99E-15
S034,0.50112913,1.64E-13,210.443,24.738517,0.34406557,0.00501567,1.31E-12,0.150734,0.945249,1.24E-18,0.00371369,6.61E-05,1.56E-18,1,1.31E-12,0.946638,0.898234,1.01E-17,0.0338608,2.49E-09,0.935561,2.64E-18,2.36E-14
S035,0.37737913,1.23E-11,241.693,29.676017,0.38156557,0.0048674,1.61E-12,0.168857,0.933519,2.39E-17,0.0155025,0.000247974,2.65E-17,1,1.61E-12,0.764537,0.922574,1.56E-16,0.138382,3.23E-09,0.922679,2.00E-17,1.07E-13
S036,0.87237913,3.89E-14,366.693,9.9260169,0.23156557,0.00530348,5.91E-13,0.102172,0.974768,4.55E-20,0.00022687,0.00014433,1.38E-19,1,5.91E-13,0.937792,0.964207,3.32E-20,0.00221168,2.30E-09,0.970329,2.25E-19,9.57E-16
S037,0.62487913,2.19E-10,179.193,39.551017,0.15656557,0.00413954,2.71E-13,0.06993,0.988626,7.04E-18,0.0088403,0.000418631,7.89E-18,1,2.71E-13,0.838814,0.983227,4.55E-17,0.0887027,1.34E-09,0.986649,2.73E-17,1.89E-14
S038,0.12987913,6.92E-13,304.193,19.801017,0.30656557,0.00251857,1.04E-12,0.133827,0.956734,4.01E-18,0.00341115,0.000266511,2.57E-18,1,1.04E-12,0.937446,0.942258,4.72E-17,0.0532837,1.99E-09,0.949311,6.88E-18,9.63E-15
S039,0.068004131,2.53E-11,163.568,7.4572669,0.10031557,0.00113786,1.11E-13,0.0440821,0.995338,3.49E-18,0.000619463,0,1.53E-18,1,1.11E-13,0.731454,0.994058,1.19E-17,0.0280743,8.40E-10,0.994327,1.39E-17,1.59E-16
S040,0.56300413,7.99E-14,288.568,27.207267,0.25031557,0.00450628,6.92E-13,0.109771,0.970723,2.84E-19,0.00127299,0.0001048,5.33E-19,1,6.92E-13,0.947932,0.960635,7.67E-19,0.0139242,1.74E-09,0.965495,1.38E-18,5.09E-15
S041,0.81050413,4.49E-10,226.068,17.332267,0.32531557,0.00686801,1.17E-12,0.14721,0.951414,1.67E-17,0.0149915,0.000247404,3.06E-17,1,1.17E-12,0.920368,0.934201,1.08E-16,0.0956751,3.00E-09,0.944108,1.85E-17,1.24E-13
S042,0.31550413,1.42E-12,351.068,37.082267,0.17531557,0.00294737,3.40E-13,0.0768681,0.985697,1.09E-18,0.00164731,0.000662764,1.82E-18,1,3.40E-13,0.962775,0.980894,7.59E-18,0.0236512,1.22E-09,0.98311,5.27E-18,2.75E-15
S043,0.43925413,1.06E-10,319.818,32.144767,0.21281557,0.00407053,5.01E-13,0.0946214,0.979034,5.49E-18,0.00695024,0.000310733,6.62E-18,1,5.01E-13,0.935531,0.975297,4.50E-17,0.070174,1.82E-09,0.975666,1.56E-17,2.13E-14
S044,0.93425413,3.37E-13,194.818,12.394767,0.36281557,0.00689464,1.45E-12,0.160348,0.938633,6.46E-19,0.00223696,4.88E-05,1.02E-18,1,1.45E-12,0.907953,0.923603,4.43E-18,0.015184,2.92E-09,0.928055,1.13E-18,2.08E-14
S045,0.68675413,5.99E-12,382.318,22.269767,0.28781557,0.00548411,9.15E-13,0.127444,0.961607,1.62E-18,0.00297926,0.000129704,2.23E-18,1,9.15E-13,0.896337,0.953742,1.14E-17,0.0233966,2.36E-09,0.95507,2.93E-18,1.72E-14
S046,0.19175413,1.89E-14,257.318,2.5197669,0.13781557,0.00200046,2.09E-13,0.0599954,0.991183,4.33E-20,2.47E-05,0,1.23E-19,1,2.09E-13,0.973551,0.987368,2.44E-20,0.000930363,9.19E-10,0.98946,2.12E-19,1.64E-17
S047,0.16081663,4.18E-12,280.7555,38.316642,0.35344057,0.00308584,1.38E-12,0.155442,0.942799,2.63E-17,0.0142342,0.000352831,2.02E-17,1,1.38E-12,0.926262,0.925754,2.29E-16,0.184157,2.25E-09,0.933432,2.70E-17,5.73E-14
S048,0.65581663,1.32E-14,155.7555,18.566642,0.20344057,0.00434765,4.57E-13,0.089387,0.980542,1.85E-19,0.000611573,0.000421582,7.31E-19,1,4.57E-13,0.957039,0.971549,6.81E-20,0.00761127,1.64E-09,0.977008,9.41E-19,1.73E-15
S049,0.90331663,7.43E-11,343.2555,28.441642,0.12844057,0.00428645,1.82E-13,0.0572504,0.992301,1.16E-18,0.00134172,0.00104623,2.20E-18,1,1.82E-13,0.746708,0.986662,3.56E-18,0.0148252,1.15E-09,0.99082,4.99E-18,2.10E-15
S050,0.40831663,2.35E-13,218.2555,8.6916419,0.27844057,0.00410792,8.56E-13,0.121731,0.963996,3.21E-19,0.000961919,9.81E-05,3.89E-19,1,8.56E-13,0.942977,0.951044,3.09E-18,0.0103772,1.90E-09,0.957627,1.08E-18,3.97E-15
S051,0.28456663,3.13E-10,187.0055,3.7541419,0.31594057,0.00432382,1.10E-12,0.141965,0.954024,8.64E-18,0.00475094,0.000422325,1.01E-17,1,1.10E-12,0.870403,0.947231,6.35E-17,0.048686,2.67E-09,0.94781,1.03E-17,2.40E-14
S052,0.77956663,9.91E-13,312.0055,23.504142,0.16594057,0.0043525,3.04E-13,0.0733409,0.987076,3.46E-19,0.000715379,0.000639445,1.03E-18,1,3.04E-13,0.898922,0.980738,1.13E-18,0.00821451,1.45E-09,0.984711,1.62E-18,1.60E-15
S053,0.53206663,1.76E-11,249.5055,13.629142,0.24094057,0.00454381,6.41E-13,0.106746,0.973146,1.70E-18,0.00281821,0.000200177,2.21E-18,1,6.41E-13,0.906723,0.973307,1.50E-17,0.0259201,1.87E-09,0.968606,4.34E-18,1.10E-14
S054,0.037066631,5.57E-14,374.5055,33.379142,0.10148744,0.000779418,1.14E-13,0.0441652,0.99522,1.94E-18,0.000104733,0,1.82E-18,1,1.14E-13,0.521742,0.993992,2.98E-18,0.0207419,8.76E-10,0.994168,8.29E-18,1.21E-17
S055,0.098941631,1.53E-10,265.1305,21.035392,0.18469057,0.00199349,3.77E-13,0.0820911,0.984166,1.31E-17,0.00725018,0.000810017,7.57E-18,1,3.77E-13,0.924694,0.982565,1.24E-16,0.15208,1.55E-09,0.981958,4.23E-17,9.35E-15
S056,0.59394163,4.83E-13,390.1305,1.2853919,0.33469057,0.0053931,1.24E-12,0.147045,0.94817,4.91E-20,0.000123621,7.79E-05,6.40E-20,1,1.24E-12,0.923011,0.932784,4.17E-19,0.000983143,2.32E-09,0.939125,8.92E-20,8.22E-16
S057,0.84144163,8.58E-12,202.6305,30.910392,0.25969057,0.00573843,7.46E-13,0.115452,0.968558,3.01E-18,0.00659799,0.000121695,4.34E-18,1,7.46E-13,0.944816,0.950625,2.39E-17,0.0517767,2.60E-09,0.963196,6.86E-18,3.56E-14
S058,0.34644163,2.71E-14,327.6305,11.160392,0.36369447,0.00428292,1.46E-12,0.158441,0.938926,2.20E-19,0.000840456,5.01E-05,2.42E-19,1,1.46E-12,0.927297,0.918263,1.06E-18,0.00941399,2.21E-09,0.927996,5.90E-19,4.83E-15
S059,0.47019163,3.62E-11,358.8805,16.097892,0.14719057,0.00340319,2.40E-13,0.0651863,0.989935,8.94E-19,0.00101989,0.000788514,1.26E-18,1,2.40E-13,0.922676,0.986204,4.24E-18,0.0130708,1.27E-09,0.988112,3.89E-18,1.59E-15
S060,0.96519163,1.14E-13,233.8805,35.847892,0.29719057,0.00630749,9.75E-13,0.131382,0.958475,4.64E-19,0.00275006,4.08E-05,7.70E-19,1,9.75E-13,0.92921,0.935762,1.26E-18,0.0217315,2.99E-09,0.951307,1.66E-18,1.89E-14
S061,0.71769163,6.44E-10,296.3805,6.2228919,0.37219057,0.00710043,1.53E-12,0.168985,0.936682,8.46E-18,0.00615479,0.000284925,1.72E-17,1,1.53E-12,0.893041,0.923492,4.92E-17,0.0379675,3.23E-09,0.92759,7.80E-18,6.03E-14
S062,0.22269163,2.03E-12,171.3805,25.972892,0.22219057,0.0028176,5.46E-13,0.097286,0.977139,3.67E-18,0.0047968,0.000294481,3.10E-18,1,5.46E-13,0.954004,0.969039,4.00E-17,0.0704911,1.52E-09,0.973151,1.22E-17,1.05E-14
S063,0.21495726,2.00E-10,302.23987,1.5939857,0.12140932,0.00226445,1.62E-13,0.053668,0.993191,3.07E-19,0.000161199,0,1.99E-19,1,1.62E-13,0.808682,0.99112,1.26E-18,0.00303612,1.02E-09,0.991928,1.27E-18,1.29E-16
S064,0.70995726,6.32E-13,177.23987,21.343986,0.27140932,0.00529372,8.13E-13,0.119682,0.965671,9.41E-19,0.00304823,8.46E-05,1.34E-18,1,8.13E-13,0.944107,0.950028,8.25E-18,0.0257334,2.04E-09,0.959676,2.79E-18,1.59E-14
S065,0.95745726,1.12E-11,364.73987,11.468986,0.34640932,0.00703281,1.32E-12,0.154507,0.944465,1.63E-18,0.00245192,0.000124678,2.76E-18,1,1.32E-12,0.916549,0.919773,8.78E-18,0.0156388,3.28E-09,0.935162,1.81E-18,2.22E-14
S066,0.46245726,3.55E-14,239.73987,31.218986,0.19640932,0.00363781,4.27E-13,0.0859864,0.981935,3.20E-19,0.000885288,0.000487842,1.00E-18,1,4.27E-13,0.959533,0.974132,2.82E-19,0.0129405,1.48E-09,0.978619,1.74E-18,2.06E-15
S067,0.33870726,4.74E-11,208.48987,36.156486,0.23390932,0.0037261,6.05E-13,0.103649,0.974733,1.12E-17,0.0125841,0.000309802,1.21E-17,1,6.05E-13,0.960648,0.958172,1.13E-16,0.129801,1.49E-09,0.970681,2.76E-17,3.92E-14
S068,0.83370726,1.50E-13,333.48987,16.406486,0.38390932,0.0067046,1.63E-12,0.169187,0.931562,4.41E-19,0.00162527,4.32E-05,6.73E-19,1,1.63E-12,0.89499,0.928588,2.11E-18,0.0115813,2.85E-09,0.919646,7.50E-19,1.56E-14
S069,0.58620726,8.43E-10,270.98987,26.281486,0.30890932,0.00602124,1.05E-12,0.139977,0.956149,2.75E-17,0.0230314,0.000320585,5.07E-17,1,1.05E-12,0.91886,0.945206,1.87E-16,0.16685,2.73E-09,0.950032,3.56E-17,1.58E-13
S070,0.091207256,2.67E-12,395.98987,6.5314857,0.15890932,0.00156675,2.79E-13,0.0695205,0.988288,5.49E-19,0.000348252,0.00145565,4.01E-19,1,2.79E-13,0.967109,0.984582,3.84E-18,0.00890408,1.01E-09,0.986205,2.55E-18,2.75E-16
S071,0.029332256,5.47E-12,255.36487,18.875236,0.25265932,0.00117699,7.05E-13,0.111219,0.97053,2.29E-17,0.00691384,0.00104801,7.78E-18,1,7.05E-13,0.908266,0.96912,2.67E-16,0.2557,2.12E-09,0.966038,4.69E-17,7.42E-15
S072,0.52433226,1.73E-14,380.36487,38.625236,0.38801088,0.00538375,1.66E-12,0.169616,0.93049,3.85E-19,0.0022687,2.87E-05,5.03E-19,1,1.66E-12,0.919868,0.900486,1.27E-18,0.0208852,2.88E-09,0.918101,1.09E-18,1.75E-14
S073,0.77183226,9.73E-11,192.86487,9.0002357,0.17765932,0.00473915,3.48E-13,0.0792726,0.985367,1.10E-18,0.00181797,0.000303941,1.58E-18,1,3.48E-13,0.86841,0.978043,7.87E-18,0.0161881,1.54E-09,0.982856,4.01E-18,5.18E-15
S074,0.27683226,3.08E-13,317.86487,28.750236,0.32765932,0.00370479,1.18E-12,0.142914,0.950585,2.13E-18,0.00357794,0.000124898,1.99E-18,1,1.18E-12,0.933436,0.933913,2.53E-17,0.0391012,2.16E-09,0.94189,3.99E-18,1.59E-14
S075,0.40058226,4.10E-10,349.11487,23.812736,0.36515932,0.00544694,1.47E-12,0.164783,0.93895,3.56E-17,0.0206277,0.000380749,5.80E-17,1,1.47E-12,0.845936,0.934595,2.19E-16,0.165348,3.07E-09,0.930612,3.42E-17,1.52E-13
S076,0.89558226,1.30E-12,224.11487,4.0627357,0.21515932,0.0052761,5.11E-13,0.0952433,0.97826,9.75E-20,0.000320406,0.000160434,2.02E-19,1,5.11E-13,0.921915,0.970171,6.37E-19,0.00281195,1.98E-09,0.974468,4.02E-19,1.26E-15
S077,0.64808226,2.31E-11,286.61487,33.687736,0.14015932,0.00380694,2.17E-13,0.0621468,0.990855,1.57E-18,0.00188601,0.000953238,2.88E-18,1,2.17E-13,0.857789,0.986002,5.68E-18,0.0234233,1.22E-09,0.989144,6.82E-18,3.02E-15
S078,0.15308226,7.30E-14,161.61487,13.937736,0.29015932,0.00259425,9.31E-13,0.126119,0.961071,1.17E-18,0.00218163,0.000147058,8.76E-19,1,9.31E-13,0.940859,0.948129,1.67E-17,0.0363791,1.88E-09,0.954123,3.70E-18,5.95E-15
S079,0.18401976,1.61E-11,372.55237,27.515861,0.20578432,0.00256964,4.68E-13,0.0905561,0.980424,4.04E-18,0.00365933,0.000445712,3.01E-18,1,4.68E-13,0.957913,0.973571,3.66E-17,0.0539752,1.37E-09,0.977196,1.26E-17,6.75E-15
S080,0.67901976,5.09E-14,247.55237,7.7658607,0.35578432,0.00584394,1.40E-12,0.156234,0.941114,1.29E-19,0.000722891,3.38E-05,1.88E-19,1,1.40E-12,0.92682,0.916767,5.01E-19,0.00607938,2.61E-09,0.93071,3.77E-19,5.56E-15
S081,0.92651976,2.86E-10,310.05237,37.390861,0.28078432,0.00663152,8.71E-13,0.126704,0.963633,1.13E-17,0.0149551,0.000216064,2.20E-17,1,8.71E-13,0.919565,0.950027,7.99E-17,0.0955855,2.55E-09,0.957932,1.75E-17,1.02E-13
S082,0.43151976,9.06E-13,185.05237,17.640861,0.13078432,0.00294791,1.89E-13,0.0574648,0.99203,6.79E-19,0.000538826,0.0033531,1.82E-18,1,1.89E-13,0.956995,0.989451,1.93E-18,0.0105749,1.17E-09,0.990461,3.07E-18,5.42E-16
S083,0.30776976,6.79E-11,216.30237,12.703361,0.16828432,0.00304739,3.13E-13,0.0744809,0.986913,2.39E-18,0.00245871,0.000537197,2.26E-18,1,3.13E-13,0.952688,0.984579,1.90E-17,0.0332709,1.38E-09,0.984731,9.26E-18,4.21E-15
S084,0.80276976,2.15E-13,341.30237,32.453361,0.31828432,0.00601541,1.12E-12,0.140274,0.952786,5.83E-19,0.00241634,5.03E-05,8.55E-19,1,1.12E-12,0.895898,0.947226,2.88E-18,0.0192177,2.79E-09,0.94457,1.49E-18,1.70E-14
S085,0.55526976,3.82E-12,153.80237,2.8283607,0.39328432,0.00578531,1.71E-12,0.173762,0.929089,1.66E-18,0.00162524,0.000151858,2.09E-18,1,1.71E-12,0.915559,0.9017,1.18E-17,0.012021,2.56E-09,0.917029,1.46E-18,1.37E-14
S086,0.060269756,1.21E-14,278.80237,22.578361,0.24328432,0.00149208,6.54E-13,0.105469,0.97256,7.47E-19,0.0011548,0.000385815,5.68E-19,1,6.54E-13,0.949051,0.964741,5.17E-18,0.0364488,1.50E-09,0.967593,4.07E-18,1.47E-15
S087,0.12214476,5.88E-10,169.42737,34.922111,0.33703432,0.0033343,1.25E-12,0.152059,0.947824,3.20E-16,0.0906196,0.000636864,2.43E-16,1,1.25E-12,0.944595,0.911607,2.10E-15,1.19988,2.15E-09,0.941856,3.24E-16,3.82E-13
S088,0.61714476,1.86E-12,294.42737,15.172111,0.18703432,0.00416323,3.86E-13,0.0824062,0.983697,3.66E-19,0.000826632,0.000326165,7.01E-19,1,3.86E-13,0.957179,0.975989,2.40E-18,0.00909915,1.81E-09,0.980773,1.64E-18,2.15E-15
S089,0.86464476,3.31E-11,231.92737,25.047111,0.11203432,0.00388733,1.39E-13,0.0498727,0.994125,1.22E-18,0.000937238,0.00277963,2.70E-18,1,1.39E-13,0.730805,0.990182,2.62E-18,0.0135048,9.93E-10,0.992881,5.07E-18,9.71E-16
S090,0.36964476,1.05E-13,356.92737,5.2971107,0.26203432,0.00378139,7.59E-13,0.114386,0.968047,7.42E-20,0.000264897,0.00011017,1.03E-19,1,7.59E-13,0.945908,0.954806,4.09E-19,0.00331137,1.91E-09,0.962333,3.30E-19,9.36E-16
S091,0.49339476,7.84E-12,325.67737,10.234611,0.29953432,0.0048304,9.92E-13,0.132327,0.958589,1.61E-18,0.00204895,0.000173015,1.88E-18,1,9.92E-13,0.936042,0.943736,1.15E-17,0.0172022,1.91E-09,0.951566,2.44E-18,1.09E-14
S092,0.98839476,2.48E-14,200.67737,29.984611,0.14953432,0.0045383,2.47E-13,0.0662545,0.989379,2.33E-19,0.000330161,0.00256704,1.36E-18,1,2.47E-13,0.811913,0.980153,6.44E-20,0.0051425,1.39E-09,0.987398,9.67E-19,5.31E-16
S093,0.74089476,1.39E-10,388.17737,20.109611,0.22453432,0.00528441,5.57E-13,0.100468,0.976693,2.16E-18,0.00365287,0.000229455,3.54E-18,1,5.57E-13,0.927203,0.967896,1.68E-17,0.0286379,2.02E-09,0.972904,5.79E-18,1.54E-14
S094,0.24589476,4.41E-13,263.17737,39.859611,0.37453432,0.00376165,1.55E-12,0.163546,0.935731,7.98E-18,0.00879192,0.000161309,7.38E-18,1,1.55E-12,0.922672,0.916485,8.64E-17,0.0925832,2.28E-09,0.924573,9.53E-18,4.58E-14
S095,0.23042601,9.39E-12,196.77112,21.961173,0.16359682,0.00252278,2.96E-13,0.0719641,0.987595,2.90E-18,0.0027482,0.000791876,2.92E-18,1,2.96E-13,0.963532,0.98442,2.12E-17,0.0446618,1.11E-09,0.985404,1.22E-17,3.69E-15
S096,0.72542601,2.97E-14,321.77112,2.2111732,0.31359682,0.00564631,1.09E-12,0.137754,0.954027,1.45E-20,0.000105769,3.58E-05,2.45E-20,1,1.09E-12,0.913112,0.952342,2.87E-20,0.000937697,2.29E-09,0.945906,6.34E-20,6.85E-16
S097,0.97292601,1.67E-10,259.27112,31.836173,0.38859682,0.007886,1.67E-12,0.175678,0.93087,3.10E-17,0.0241173,0.000206418,5.69E-17,1,1.67E-12,0.902008,0.90639,1.61E-16,0.134683,3.56E-09,0.920002,2.34E-17,2.76E-13
S098,0.47792601,5.28E-13,384.27112,12.086173,0.23859682,0.00412624,6.29E-13,0.104635,0.973483,2.25E-19,0.000655293,0.000141183,3.21E-19,1,6.29E-13,0.944762,0.966936,1.91E-18,0.00682348,1.62E-09,0.968798,8.99E-19,2.28E-15
S099,0.35417601,7.04E-10,290.52112,17.023673,0.20109682,0.00388231,4.46E-13,0.0902303,0.981295,6.70E-18,0.0066899,0.000422607,7.84E-18,1,4.46E-13,0.898505,0.976918,5.26E-17,0.0718963,1.69E-09,0.978666,1.91E-17,1.86E-14
S100,0.84917601,2.23E-12,165.52112,36.773673,0.35109682,0.00659374,1.36E-12,0.155585,0.942869,6.60E-18,0.0121766,9.05E-05,9.47E-18,1,1.36E-12,0.918532,0.927962,5.42E-17,0.0800568,2.58E-09,0.933119,8.17E-18,1.05E-13
S1000,0.54656858,4.81E-14,225.33558,39.435294,0.23537416,0.00430314,6.12E-13,0.103153,0.974088,4.16E-19,0.00183391,0.000171801,1.10E-18,1,6.12E-13,0.950684,0.962439,7.19E-19,0.0216324,1.82E-09,0.96941,2.27E-18,6.43E-15
S1001,0.79406858,2.71E-10,287.83558,9.8102943,0.16037416,0.00465965,2.84E-13,0.0718326,0.988087,9.61E-19,0.00140748,0.000357983,1.25E-18,1,2.84E-13,0.803985,0.981275,5.62E-18,0.012397,1.39E-09,0.986019,3.69E-18,3.49E-15
S1002,0.29906858,8.56E-13,162.83558,29.560294,0.31037416,0.00378136,1.06E-12,0.135809,0.955593,5.95E-18,0.00822706,0.000151758,5.37E-18,1,1.06E-12,0.936645,0.939781,7.09E-17,0.0892928,2.08E-09,0.947858,1.05E-17,3.54E-14
S1003,0.42281858,6.42E-11,256.58558,24.622794,0.27287416,0.00448577,8.23E-13,0.121358,0.965687,1.03E-17,0.00955337,0.000277584,1.18E-17,1,8.23E-13,0.932443,0.960439,8.11E-17,0.0827777,1.74E-09,0.960236,1.61E-17,4.26E-14
S1004,0.91781858,2.03E-13,381.58558,4.8727943,0.12287416,0.0040233,1.67E-13,0.0544937,0.992869,3.60E-20,2.50E-05,0,1.80E-19,1,1.67E-13,0.772092,0.986977,1.93E-20,0.000564662,1.13E-09,0.991432,1.47E-19,2.24E-17
S1005,0.67031858,3.61E-12,194.08558,34.497794,0.19787416,0.00448443,4.32E-13,0.0874611,0.981775,1.65E-18,0.00374724,0.000250584,2.84E-18,1,4.32E-13,0.955093,0.973534,1.25E-17,0.0380098,1.92E-09,0.978375,6.46E-18,1.13E-14
S1006,0.17531858,1.14E-14,319.08558,14.747794,0.34787416,0.00300219,1.34E-12,0.150858,0.944277,3.22E-19,0.00100641,6.98E-05,2.69E-19,1,1.34E-12,0.930684,0.924338,1.71E-18,0.0161285,2.24E-09,0.934266,1.04E-18,3.85E-15
S1007,0.14438108,5.17E-12,217.52308,25.857169,0.15099916,0.0019209,2.51E-13,0.0661241,0.989477,3.43E-18,0.00234869,0.00147129,3.12E-18,1,2.51E-13,0.969795,0.985475,2.35E-17,0.0509539,1.01E-09,0.987583,1.53E-17,2.12E-15
S1008,0.63938108,1.64E-14,342.52308,6.1071693,0.30099916,0.00520516,1.00E-12,0.131974,0.957688,2.94E-20,0.000225384,4.26E-05,5.45E-20,1,1.00E-12,0.933385,0.948831,3.58E-20,0.00217884,1.83E-09,0.950155,1.53E-19,1.28E-15
S1009,0.88688108,9.20E-11,155.02308,35.732169,0.37599916,0.00735494,1.56E-12,0.169182,0.93515,4.49E-17,0.0374943,0.000191472,7.37E-17,1,1.56E-12,0.895914,0.916505,2.71E-16,0.226128,3.34E-09,0.924789,3.70E-17,3.85E-13
S101,0.60167601,3.96E-11,353.02112,7.1486732,0.27609682,0.0052173,8.42E-13,0.122837,0.96482,1.30E-18,0.00162838,0.000204326,1.75E-18,1,8.42E-13,0.897245,0.960897,9.20E-18,0.0128865,2.18E-09,0.959024,2.13E-18,8.55E-15
S1010,0.39188108,2.91E-13,280.02308,15.982169,0.22599916,0.00364547,5.64E-13,0.0989339,0.976237,3.46E-19,0.000963133,0.00019842,5.50E-19,1,5.64E-13,0.952398,0.967117,2.59E-18,0.011892,1.64E-09,0.971958,1.60E-18,2.77E-15
S1011,0.26813108,3.88E-10,373.77308,11.044669,0.18849916,0.00323164,3.92E-13,0.0839902,0.983559,2.95E-18,0.002702,0.000495867,2.85E-18,1,3.92E-13,0.927963,0.981054,2.26E-17,0.034252,1.59E-09,0.981189,9.57E-18,5.76E-15
S1012,0.76313108,1.23E-12,248.77308,30.794669,0.33849916,0.00614073,1.27E-12,0.149576,0.946776,2.52E-18,0.00560996,8.01E-05,3.46E-18,1,1.27E-12,0.871597,0.941953,2.10E-17,0.0401957,2.76E-09,0.937629,3.84E-18,4.31E-14
S1013,0.51563108,2.18E-11,311.27308,1.1696693,0.26349916,0.00470248,7.67E-13,0.116827,0.967951,1.95E-19,0.000246235,0.000204379,2.26E-19,1,7.67E-13,0.905526,0.972378,1.45E-18,0.00214199,1.96E-09,0.962595,3.54E-19,1.11E-15
S1014,0.020631084,6.90E-14,186.27308,20.919669,0.11349916,0.000617546,1.43E-13,0.0493741,0.994011,4.06E-18,0.000428374,0,2.56E-18,1,1.43E-13,0.486496,0.992459,1.27E-17,0.0508355,9.74E-10,0.992792,1.81E-17,6.23E-17
S1015,0.082506084,1.89E-10,326.89808,33.263419,0.12375307,0.00150452,1.70E-13,0.0549013,0.992856,1.26E-17,0.00439201,0.0019369,4.84E-18,1,1.70E-13,0.711434,0.990914,6.84E-17,0.121057,1.04E-09,0.991657,5.16E-17,2.50E-15
S1016,0.57750608,5.97E-13,201.89808,13.513419,0.16974916,0.00382208,3.19E-13,0.0747362,0.98652,3.35E-19,0.000643241,0.00067611,8.94E-19,1,3.19E-13,0.962882,0.98011,1.26E-18,0.00848189,1.67E-09,0.984028,1.61E-18,1.32E-15
S1017,0.82500608,1.06E-11,389.39808,23.388419,0.24474916,0.00553471,6.61E-13,0.108779,0.972151,1.10E-18,0.00245158,0.000136259,1.62E-18,1,6.61E-13,0.942279,0.958428,7.14E-18,0.0198925,2.43E-09,0.967395,2.80E-18,1.19E-14
S1018,0.33000608,3.36E-14,264.39808,3.6384193,0.39474916,0.0043692,1.72E-12,0.171998,0.928437,1.49E-19,0.000425944,5.93E-05,1.61E-19,1,1.72E-12,0.922318,0.900802,8.58E-19,0.00460783,2.62E-09,0.915661,2.84E-19,2.72E-15
S1019,0.45375608,4.48E-11,170.64808,8.5759193,0.35724916,0.00526072,1.41E-12,0.159124,0.941582,1.18E-17,0.00748522,0.000259131,1.35E-17,1,1.41E-12,0.80187,0.925671,7.62E-17,0.0624707,3.04E-09,0.932338,1.03E-17,5.21E-14
S102,0.10667601,1.25E-13,228.02112,26.898673,0.12609682,0.00146042,1.76E-13,0.054988,0.992595,1.38E-18,0.000476506,0,2.29E-18,1,1.76E-13,0.970971,0.991105,3.56E-18,0.0206978,8.44E-10,0.991116,6.51E-18,2.07E-16
S1020,0.94875608,1.42E-13,295.64808,28.325919,0.20724916,0.00524313,4.74E-13,0.0915976,0.979738,2.21E-19,0.000859723,0.000219321,6.90E-19,1,4.74E-13,0.901515,0.969608,2.73E-19,0.00849264,1.92E-09,0.976154,1.06E-18,3.15E-15
S1021,0.70125608,7.97E-10,233.14808,18.450919,0.13224916,0.00414319,1.94E-13,0.0594275,0.991864,2.95E-18,0.003057,0.00056,2.90E-18,1,1.94E-13,0.721711,0.988004,1.30E-17,0.0306481,1.13E-09,0.990376,1.19E-17,5.19E-15
S1022,0.20625608,2.52E-12,358.14808,38.200919,0.28224916,0.00306888,8.79E-13,0.123662,0.963312,5.66E-18,0.00588371,0.000245049,4.53E-18,1,8.79E-13,0.938599,0.954439,5.46E-17,0.0759082,1.81E-09,0.957069,1.10E-17,1.85E-14
